id,gene,mcmc,rf60,rf90,rf150,rf250
2154,GOLM1,0.0,0.0,0.0,0.0,0.0
2155,RABIF,0.0,0.0,0.0,0.0,0.0
2156,WT1,0.0,0.0,0.0,0.0,0.0
2157,EBAG9,0.0,0.0,0.0,0.0
2158,LIMS2,0.003,0.0,0.0,0.0,0.0
2159,FRK,0.0,0.0,0.0,0.0,0.0
2160,CRLF1,0.0,0.0,0.0,0.0,0.0
2161,FRYL,0.0,0.0,0.0,0.0,0.0
2162,CRLF2,0.0,0.0,0.0,0.0,0.0
2163,ATN1,0.0,0.0,0.0,0.0,0.0
2164,PLOD3,0.0,0.015473,0.020631,0.012379,0.007427
2165,ADORA1,0.0,0.0,0.0,0.0,0.0
2166,CEP250,0.0,0.0,0.0,0.0,0.0
2167,CIR1,0.0,0.0,0.0,0.0,0.0
2168,BNIP3L,0.0,0.0,0.0,0.0,0.0
2169,CISH,0.0,0.0,0.0,0.0,0.0
2170,EIF1AY,0.0,0.0,0.0,0.0,0.0
2171,EIF1AX,0.0,0.0,0.0,0.0,0.0
2172,FST,0.0,0.0,0.0,0.0,0.0
2173,ADIPOQ,0.0,0.0,0.0,0.0
2174,CNPY2,0.0,0.0,0.0,0.0,0.0
2175,CDC25C,0.0,0.0,0.0,0.0,0.0
2176,CDC25A,0.0,0.0,0.0,0.0,0.0
2177,CDC25B,0.0,0.0,0.0,0.0,2.73E-4
2178,TPST2,0.0,0.0,0.0,0.0,0.0
2179,ATXN2L,0.0,0.0,0.0,0.0,0.0
2180,ACLY,0.0,0.0,0.0,0.0,0.0
2181,TPST1,0.0,0.0,0.0,0.0,0.0
2182,MFNG,0.0,0.0,0.0,0.0,0.0
2183,SLC27A6,0.0,0.0,0.0,0.0,0.0
2184,IL6ST,0.013,0.0,0.0,0.0,0.0
2185,SLC27A5,0.0,0.0,0.0,0.0,0.0
2186,FTL,0.0,0.0,0.0,0.0,0.0
2187,COL17A1,0.0,0.0,0.0,0.0,0.0
2188,DLX2,0.0,0.0,0.0,0.0,0.0
2189,SHC2,0.0,0.0,0.0,0.0,0.0
2190,SHC3,0.0,0.0,0.0,0.0,0.0
2191,DLX4,0.0,0.0,0.0,0.0,0.0
2192,SHC1,0.0,0.0,0.009062,0.005437,0.003262
2193,DLX5,0.0,0.0,0.0,0.0,0.0
2194,LIN7A,0.0,0.0,0.0,0.0,0.0
2195,LIN7C,0.0,0.0,0.0,0.0,0.0
2196,CYP2C19,0.0,0.0,0.0,0.0,0.0
2197,CORO1A,0.0,0.0,0.0,0.0,0.0
2198,LIN7B,0.0,0.0,0.0,0.0,0.0
2199,CORO1B,0.0,0.0,0.0,0.0,0.0
2200,HSP90B1,0.0,0.0,0.0,0.0,0.0
2201,EIF4EBP1,0.0,0.0,0.0,0.0,0.0
2202,EIF4EBP2,0.0,0.0,0.0,0.0,0.0
2203,FUS,0.0,0.0,0.0,0.0,0.0
2204,FUZ,0.0,0.0,0.0,0.0
2205,CORO2A,0.0,0.0,0.0,0.0,0.0
2206,CORO2B,0.0,0.0,0.0,0.0,0.0
2207,NDC80,0.0,0.0,0.0,0.0,0.0
2208,DMXL2,0.0,0.0,0.0,0.0,0.0
2209,LCN2,0.0,0.0,0.0,0.0,0.0
2210,LCN1,0.0,0.0,0.0,0.0,0.0
2211,ACO2,0.0,0.0,0.0,0.0,0.0
2212,NIT1,0.0,0.0,0.0,0.0,0.0
2213,SHBG,0.0,0.0,0.0,0.0,0.0
2214,MCFD2,0.0,0.0,0.0,0.0,0.0
2215,AKAP8L,0.0,0.0,0.0,0.0,0.0
2216,RLBP1,0.0,0.0,0.0,0.0,0.0
2217,CDC73,0.0,0.0,0.0,0.0,0.0
2218,HHEX,0.0,0.0,0.0,0.0,0.0
2219,ACP6,0.0,0.0,0.0,0.0,0.0
2220,ACP5,0.0,0.0,0.0,0.0,0.0
2221,ACP1,0.003,0.0,0.0,0.0,0.0
2222,EIF5A,0.0,0.0,0.0,0.0,0.0
2223,EIF5B,0.0,0.0,0.0,0.0,0.0
2224,APAF1,0.0,0.0,0.0,0.0,0.0
2225,COMMD10,0.0,0.0,0.0,0.0
2226,ATRX,0.0,0.0,0.0,0.0,0.0
2227,HAND2,0.0,0.0,0.0,0.0,0.0
2228,HAND1,0.0,0.0,0.0,0.0,0.0
2229,LCP2,0.0,0.0,0.0,0.0,0.0
2230,TMBIM6,0.0,0.0,0.0,0.0,0.0
2231,LCP1,0.0,0.0,0.0,0.0,0.0
2232,ACPP,0.0,0.011482,0.007655,0.004593,0.002756
2233,FXN,0.0,0.0,0.0,0.0,0.0
2234,PRPS2,0.0,0.0,0.0,0.0,0.0
2235,PRPS1,0.0,0.0,0.0,0.0,0.0
2236,PBXIP1,0.0,0.0,0.0,0.0,0.0
2237,RCHY1,0.0,0.0,0.0,0.0,0.0
2238,FYB,0.0,0.0,0.0,0.0,0.0
2239,EHBP1,0.0,0.0,0.0,0.0,0.0
2240,CDC42,0.001,0.0,0.0,0.0,0.0
2241,EIF4H,0.0,0.0,0.0,0.0,0.0
2242,FYN,0.005,0.0,0.0,0.0,0.0
2243,FSD1,0.0,0.0,0.0,0.0,0.0
2244,PCDH1,0.0,0.0,0.0,0.0,0.0
2245,EIF4E,0.0,0.0,0.0,0.0,0.0
2246,EIF4B,0.0,0.0,0.0,0.0,0.0
2247,NTRK1,0.0,0.0,0.0,0.0,0.0
2248,GADD45GIP1,0.0,0.0,0.0,0.0,0.0
2249,NTRK2,0.0,0.0,0.0,0.0,0.0
2250,CIZ1,0.0,0.0,0.0,0.0,0.0
2251,MARCKSL1,0.0,0.0,0.0,0.0,0.0
2252,NTRK3,0.0,0.0,0.0,0.0,0.0
2253,MID1IP1,0.0,0.0,0.0,0.0,0.0
2254,PCDH7,0.0,0.0,0.0,0.0,0.0
2255,PCDH8,0.0,0.0,0.0,0.0,0.0
2256,CDC5L,0.0,0.0,0.0,0.0,0.0
2257,SYT13,0.0,0.0,0.0,0.0,0.0
2258,SYT17,0.0,0.0,0.0,4.38E-4,2.63E-4
2259,TSPAN15,0.0,0.0,0.0,0.0,0.0
2260,MCM3AP,0.0,0.0,0.0,0.0,0.0
2261,EIF3M,0.0,0.0,0.0,0.0,0.0
2262,EIF3K,0.0,0.0,0.0,0.0,0.0
2263,EIF3L,0.0,0.0,0.0,0.0,0.0
2264,SYT11,0.0,0.0,0.0,0.0,0.0
2265,EIF3I,0.0,0.0,0.0,0.0,0.0
2266,EIF3J,0.0,0.0,0.0,0.0,0.0
2267,EIF3G,0.0,0.0,0.0,0.0,0.0
2268,EIF3H,0.0,0.0,0.0,0.0,0.0
2269,EIF3E,0.0,0.0,0.0,0.0,0.0
2270,STUB1,0.0,0.0,0.0,0.0,0.0
2271,CD247,0.0,0.0,0.0,5.05E-4,3.03E-4
2272,EIF3F,0.0,0.0,0.0,0.0,0.0
2273,ATXN10,0.0,0.0,0.0,0.0,0.0
2274,EIF3D,0.0,0.0,0.0,0.0,0.0
2275,RECK,0.0,0.0,0.0,0.0,0.0
2276,CD244,0.0,0.0,0.0,0.0,0.0
2277,EIF3A,0.0,0.0,0.0,0.0,0.0
2278,EIF3B,0.0,0.0,0.0,0.0,0.0
2279,ACTB,0.0,0.0,0.0,0.0,0.0
2280,NUDT3,0.0,0.0,0.0,0.0,0.0
2281,IL27RA,0.0,0.0,0.0,0.0,0.0
2282,CDC20,0.0,0.0,0.0,0.0,0.0
2283,CDC23,0.0,0.0,0.0,0.0,0.0
2284,CDC27,0.0,0.0,0.0,0.0,0.0
2285,ATP6V1E1,0.0,0.0,0.0,0.0,0.0
2286,ATP6V1G1,0.0,0.0,0.0,0.0,0.0
2287,ATP6V1G2,0.0,0.0,0.0,0.0,0.0
2288,CIRBP,0.0,0.0,0.0,0.0,2.86E-4
2289,CSNK1D,0.001,0.0,0.0,0.0,0.0
2290,CSNK1E,0.0,0.0,0.0,0.0,0.0
2291,CDC40,0.0,0.0,0.0,0.0,0.0
2292,CDC34,0.0,0.0,0.0,0.0,0.0
2293,PPA1,0.0,0.0,0.0,0.0,0.0
2294,CDC37,0.003,0.0,0.0,0.0,0.0
2295,CSNK2B,0.0,0.0,0.0,0.0,0.0
2296,KCTD13,0.0,0.0,0.0,0.0,0.0
2297,CD226,0.0,0.0,0.0,0.0,0.0
2298,TRIB3,0.0,0.0,0.0,0.0,0.0
2299,TRIB1,0.0,0.0,0.0,0.0,0.0
2300,KCTD17,0.0,0.0,0.0,0.0,0.0
2301,TRIB2,0.0,0.0,0.0,0.0,0.0
2302,KCTD15,0.0,0.0,0.0,0.0,0.0
2303,LPAR1,0.0,0.0,0.0,0.0,0.0
2304,LPAR2,0.0,0.0,0.0,0.0,0.003382
2305,LPAR3,0.0,0.0,0.0,0.0,0.0
2306,KALRN,0.0,0.0,0.0,0.0,0.0
2307,CDKN2AIP,0.0,0.0,0.0,0.0,0.0
2308,CEP192,0.0,0.0,0.0,0.0,0.0
2309,STAT5A,0.0,0.001193,7.95E-4,4.77E-4,2.86E-4
2310,STAT5B,0.002,0.0,0.0,0.0,0.0
2311,RAB27A,0.0,0.0,0.0,0.0,0.0
2312,BSDC1,0.0,0.0,0.0,0.0,0.0
2313,RAB27B,0.0,0.0,0.0,0.0,0.0
2314,PPBP,0.0,0.0,0.0,0.0,0.0
2315,IFFO1,0.0,0.0,0.0,0.0,0.0
2316,AIMP1,0.0,0.0,0.0,0.0,0.0
2317,AIMP2,0.0,0.0,0.0,0.0,0.0
2318,CD209,0.0,0.0,0.0,0.0,0.0
2319,CDC16,0.0,0.0,0.0,0.0,0.0
2320,CD200,0.0,0.0,0.0,0.0,0.0
2321,IL21,0.0,0.0,0.0,0.0,0.0
2322,IL22,0.0,0.0,0.0,0.0,0.0
2323,SYNM,0.0,0.0,0.0,0.0,0.0
2324,IL25,0.0,0.0,0.0,0.0,0.0
2325,IL24,0.0,0.0,0.0,0.0
2326,RAB22A,0.0,0.0,0.0,0.0,0.0
2327,WFDC2,0.0,0.0,0.0,0.0,0.0
2328,B3GNTL1,0.0,0.0,0.0,0.0,0.0
2329,AKAP12,0.0,0.0,0.0,0.0,0.0
2330,AKAP13,0.0,0.0,0.0,0.0,0.0
2331,AKAP10,0.0,0.0,0.0,0.0,0.0
2332,AKAP11,0.0,0.0,0.0,0.0,0.0
2333,SPTAN1,0.0,0.0,0.0,0.0,0.0
2334,IL10,0.0,0.0,0.0,0.0,0.0
2335,IL11,0.0,0.0,0.0,0.0,0.0
2336,PBRM1,0.0,0.0,0.0,0.0,0.0
2337,IL15,0.0,0.0,0.0,0.0,0.0
2338,FSHB,0.0,0.0,0.0,0.0,0.0
2339,GAA,0.0,0.0,0.0,0.0,0.0
2340,IL13,0.0,0.0,0.0,0.0,0.0
2341,IL18,0.0,0.0,0.0,0.0,0.0
2342,IL19,0.0,0.0,0.0,0.0
2343,IL16,0.001,0.0,0.0,0.0,0.0
2344,SYN3,0.0,0.0,0.0,0.0,0.0
2345,SYN2,0.0,0.0,0.0,0.0,0.0
2346,SYN1,0.0,0.0,0.0,0.0,0.0
2347,GAK,0.0,0.0,0.0,0.0,0.0
2348,IL1A,0.0,0.0,0.0,0.0,0.0
2349,GAL,0.0,0.0,0.0,0.0,0.0
2350,GAN,0.0,0.0,0.0,0.0,0.0
2351,FSHR,0.0,0.0,0.0,0.0,0.0
2352,IL1B,0.0,0.0,0.0,0.0,0.0
2353,DMC1,0.0,0.0,0.0,0.0,0.0
2354,PABPC1,0.0,0.0,0.0,0.0,0.0
2355,SYNC,0.0,0.0,0.0,0.0,0.0
2356,TAGLN,0.0,0.0,0.0,0.0,0.0
2357,RELA,0.0,0.0,0.0,0.0,0.0
2358,RELB,0.0,0.0,0.0,0.0,0.0
2359,REM1,0.0,0.0,0.0,0.0,0.0
2360,RELN,0.0,0.0,0.0,0.0,0.0
2361,NFIL3,0.0,0.0,0.0,0.0,0.0
2362,SHOX,0.0,0.0,0.0,0.0,0.0
2363,MGAT1,0.0,0.0,0.0,0.0,0.0
2364,XDH,0.0,0.0,0.0,0.0
2365,IL32,0.0,0.0,0.0,0.0,0.0
2366,IL33,0.0,0.0,0.0,0.0,0.0
2367,GCA,0.0,0.0,0.0,0.0,0.0
2368,VEGFB,0.0,0.0,0.0,0.0,0.0
2369,VEGFC,0.0,0.0,0.0,0.0,0.0
2370,GCG,0.0,0.0,0.0,0.0,0.0
2371,GCK,0.0,0.0,0.0,0.0,0.0
2372,VEGFA,0.0,0.0,0.0,0.0,0.0
2373,NUDT9,0.0,0.0,0.0,0.0
2374,KITLG,0.0,0.0,0.0,0.0,0.0
2375,CFHR4,0.0,0.0,0.0,0.0,0.0
2376,HNRNPA2B1,0.0,0.0,0.0,0.0,0.0
2377,AGGF1,0.0,0.0,0.0,0.0,0.0
2378,CFHR5,0.0,0.0,0.0,0.0,0.0
2379,PNPLA2,0.0,0.0,0.0,0.0,0.0
2380,SRP19,0.0,0.0,0.0,0.0,0.0
2381,AMHR2,0.0,0.0,0.0,0.0,0.0
2382,UBE3C,0.0,0.0,0.0,0.0,0.0
2383,ZFAND3,0.0,0.0,0.0,0.0,0.0
2384,ZFAND6,0.0,0.0,0.0,0.0,0.0
2385,RPP30,0.0,0.0,0.0,0.0,0.0
2386,ZFAND5,0.0,0.0,0.0,0.0,0.0
2387,UBE3A,0.0,0.0,0.0,0.0,0.0
2388,SRP14,0.0,0.0,0.0,0.0,0.0
2389,UBE2Z,0.0,0.0,0.0,0.0,0.0
2390,IL6R,0.003,0.0,0.0,0.0,0.0
2391,RPP38,0.0,0.0,0.0,0.0,0.0
2392,IL4R,0.0,0.0,0.0,0.0,0.0
2393,UBE4A,0.0,0.0,0.0,0.0,0.0
2394,UBE4B,0.0,0.0,0.0,0.006095,0.003657
2395,POU3F1,0.0,0.0,0.0,0.0,0.0
2396,POU3F2,0.0,0.0,0.0,0.0,0.0
2397,POU3F3,0.0,0.0,0.0,0.0,0.0
2398,GEM,0.0,0.0,0.0,0.0,2.73E-4
2399,POU3F4,0.0,0.0,0.0,0.0,0.0
2400,SCNN1G,0.0,0.0,0.0,0.0,0.0
2401,SCNN1D,0.0,0.0,0.0,0.0,0.0
2402,SCNN1B,0.0,0.0,0.0,0.0,0.0
2403,MAP7D1,0.0,0.0,0.0,0.0,0.0
2404,SCNN1A,0.0,0.0,0.0,0.0,0.0
2405,PPIF,0.0,0.0,0.0,0.0,0.0
2406,PPIE,0.0,0.0,0.0,0.0,0.0
2407,PPIH,0.0,0.0,0.0,0.0,0.0
2408,PPIG,0.0,0.0,0.0,0.0,0.0
2409,PPIB,0.001,0.0,0.0,0.00766,0.008596
2410,RPP25,0.0,0.0,0.0,0.0,3.6E-4
2411,PPIA,0.0,0.0,0.0,0.0,0.0
2412,PPID,0.0,0.0,0.0,0.0,0.0
2413,PPIC,0.0,0.0,0.0,0.0,0.0
2414,FBN2,0.0,0.0,0.0,0.0,0.0
2415,CACNA1B,0.0,0.0,0.0,0.0,0.0
2416,CACNA1D,0.0,0.0,0.0,0.0,0.0
2417,CACNA1C,0.0,0.0,0.0,0.0,0.0
2418,HOXB13,0.0,0.0,0.0,0.0,0.0
2419,CACNA1F,0.0,0.0,0.0,0.0
2420,CACNA1E,0.0,0.0,0.0,0.0,0.0
2421,HIGD1B,0.0,0.0,0.0,0.0
2422,CACNA1H,0.0,0.0,0.0,0.0,0.0
2423,CACNA1G,0.0,0.0,0.0,0.0,0.0
2424,NCKIPSD,0.0,0.0,0.0,0.0,0.0
2425,SNTG2,0.0,0.0,0.0,0.0,0.0
2426,SNTG1,0.0,0.0,0.0,0.0,0.0
2427,DHRS7B,0.0,0.0,0.0,0.0
2428,CACNA1S,0.0,0.0,0.0,0.0,0.0
2429,SYT5,0.0,0.0,0.0,0.0,0.0
2430,TFAP2A,0.0,0.0,0.0,0.0,0.0
2431,TFAP2B,0.0,0.0,0.0,0.0,0.0
2432,PDHA2,0.0,0.0,0.0,0.0,0.0
2433,TFAP2C,0.0,0.0,0.0,0.0,0.0
2434,UBE2H,0.0,0.0,0.0,0.0,0.0
2435,MGAM,0.0,0.0,0.0,0.0,0.0
2436,UBE2I,0.0,0.0,0.0,0.0,0.0
2437,PDHA1,0.0,0.0,0.0,0.0,0.0
2438,VCAM1,0.0,0.0,0.0,0.0,0.0
2439,SYT2,0.0,0.0,0.0,0.0,0.0
2440,SYT1,0.0,0.0,0.0,0.0,0.0
2441,UBE2B,0.0,0.0,0.0,0.0,0.0
2442,UBE2C,0.0,0.0,0.0,0.0,0.0
2443,RPP40,0.0,0.0,0.0,0.0,0.0
2444,UBE2A,0.0,0.0,0.0,0.0,0.0
2445,C8orf33,0.0,0.0,0.0,4.65E-4,2.79E-4
2446,TJAP1,0.0,0.0,0.0,0.0,0.0
2447,GH2,0.0,0.0,0.0,0.0,0.0
2448,GH1,0.0,0.0,0.0,0.0,0.0
2449,UBE2W,0.0,0.0,0.0,0.0,0.0
2450,BHLHE40,0.0,0.0,0.0,0.0,0.0
2451,UBE2N,0.0,0.0,0.0,0.0,0.0
2452,UBE2O,0.0,0.0,0.0,0.0,0.0
2453,MXD1,0.0,0.0,0.0,0.0,0.0
2454,IL7R,0.0,0.0,0.0,0.0,0.0
2455,UBE2K,0.0,0.0,0.0,0.0,0.0
2456,MXD3,0.0,0.0,0.0,0.0,0.0
2457,FBN1,0.001,0.0,0.0,0.0,0.0
2458,UBE2M,0.0,0.0,0.0,0.0,0.0
2459,RERE,0.0,0.0,0.0,0.0,0.0
2460,CUEDC2,0.0,0.0,0.0,0.0,0.0
2461,MS4A3,0.0,0.0,0.0,0.0,0.0
2462,LDB1,0.0,0.0,0.0,0.0,0.0
2463,NGLY1,0.0,0.0,0.0,0.0,0.0
2464,LDB3,0.0,0.0,0.0,0.0,0.0
2465,ADAR,0.0,0.0,0.0,0.0,0.0
2466,LDB2,0.005,0.0,0.0,0.0,0.0
2467,GHR,0.078,0.0,0.0,0.0,0.0
2468,TMEM222,0.0,0.0,0.0,0.0,0.0
2469,MAN1A2,0.0,0.0,0.0,0.0,0.0
2470,SNTA1,0.0,0.0,0.0,0.0,0.0
2471,TGIF1,0.0,0.0,0.0,0.0,0.0
2472,TGIF2,0.0,0.0,0.0,0.0,0.0
2473,GIF,0.0,0.0,0.0,0.0,0.0
2474,EPN1,0.0,0.0,0.0,0.0,0.0
2475,GIP,0.0,0.0,0.0,0.0
2476,EPN3,0.0,0.0,0.0,0.0,0.0
2477,GREM1,0.0,0.0,0.0,0.0,0.0
2478,GREM2,0.0,0.0,0.0,0.001029,6.18E-4
2479,SETBP1,0.001,0.0,0.0,0.0,0.0
2480,TMEM214,0.0,0.004605,0.00307,0.001842,0.001105
2481,DPPA4,0.0,0.0,0.0,0.0,0.0
2482,RER1,0.0,0.0,0.0,0.0,0.0
2483,MS4A2,0.0,0.0,0.0,0.0,0.0
2484,FBP1,0.0,0.0,0.0,0.0,0.0
2485,MS4A1,0.0,0.0,0.0,0.0,0.0
2486,CUEDC1,0.0,0.0,0.0,0.0,0.0
2487,IL9R,0.0,0.0,0.0,0.0,0.0
2488,FBP2,0.0,0.0,0.0,0.0,0.0
2489,ATP6V1B1,0.0,0.0,0.0,0.0,0.0
2490,RAP1GDS1,0.0,0.0,0.0,0.0,0.0
2491,RETN,0.0,0.0,0.0,0.0,0.0
2492,PPOX,0.0,0.0,0.0,0.0,0.0
2493,ADD3,0.0,0.0,0.0,0.0,0.0
2494,ADD1,0.0,0.0,0.0,0.0,0.0
2495,ADD2,0.0,0.0,0.0,0.0,0.0
2496,PABPN1,0.0,0.0,0.0,0.0,0.0
2497,MKNK1,0.0,0.0,0.0,0.0,0.0
2498,SPOCK2,0.0,0.0,0.0,0.0,0.0
2499,MKNK2,0.0,0.0,0.0,0.0,0.0
2500,SPOCK3,0.0,0.0,0.0,0.0,0.0
2501,MXI1,0.0,0.0,0.0,0.0,0.0
2502,MAN1C1,0.0,0.0,0.0,0.0,0.0
2503,C10orf12,0.0,0.0,0.0,0.0,0.0
2504,SPOCK1,0.0,0.0,0.0,0.0,0.0
2505,C10orf10,0.0,0.0,0.0,0.0,0.0
2506,RPP14,0.0,0.0,0.0,0.0,0.0
2507,ATF7IP,0.0,0.0,0.0,0.0,0.0
2508,ARFGEF1,0.0,0.0,0.0,0.0,0.0
2509,ARFGEF2,0.0,0.0,0.0,0.0,0.0
2510,ZNF804A,0.0,0.0,0.0,0.0,0.0
2511,SSRP1,0.0,0.0,0.0,0.0,0.0
2512,EPOR,0.0,0.0,0.0,0.0,0.0
2513,REST,0.0,0.0,0.0,0.0,0.0
2514,KRAS,0.0,0.0,0.0,0.0,0.0
2515,SNTB1,0.0,0.0,0.0,0.0,0.0
2516,SNTB2,0.0,0.0,0.0,0.0,0.0
2517,ARPC5L,0.0,0.0,0.0,0.0,0.0
2518,DMP1,0.0,0.0,0.0,0.0,0.0
2519,EPRS,0.0,0.0,0.0,0.0,0.0
2520,GLS,0.0,0.0,0.0,0.0,0.0
2521,EPS8,0.0,0.0,0.0,0.0,0.0
2522,NYNRIN,0.0,0.0,0.0,0.006159,0.007336
2523,CDK5RAP1,0.0,0.0,0.0,0.0,0.0
2524,DLEU1,0.0,0.0,0.0,0.0,0.0
2525,AP1S2,0.0,0.0,0.0,0.0,0.0
2526,AP1S1,0.0,0.0,0.0,0.0,0.0
2527,OBFC1,0.0,0.0,0.0,0.0,0.0
2528,CDK5RAP3,0.0,0.0,0.0,0.0,0.0
2529,CDK5RAP2,0.0,0.0,0.0,0.0,0.0
2530,MAP1S,0.0,0.015167,0.011023,0.006614,0.011564
2531,REV1,0.0,0.0,0.0,0.0,0.0
2532,SCRIB,0.0,0.0,0.0,0.0,0.0
2533,GTPBP1,0.0,0.0,0.0,0.0,0.0
2534,GTPBP4,0.0,0.0,0.0,0.0
2535,GTPBP3,0.0,0.0,0.0,0.0,0.0
2536,MAP1B,0.0,0.0,0.0,0.0,0.0
2537,MAP1A,0.009,0.0,0.0,0.0,0.0
2538,GNE,0.002,0.0,0.0,0.0,0.0
2539,CTBP2,0.0,0.0,0.0,0.0,0.0
2540,CTBP1,0.0,0.0,0.0,0.0,0.0
2541,XPA,0.0,0.0,0.0,0.0,0.0
2542,XPC,0.0,0.0,0.0,0.0,0.0
2543,ANAPC10,0.0,0.0,0.0,0.0,0.0
2544,ADH5,0.0,0.0,0.0,0.0,0.0
2545,LDHB,0.0,0.0,0.0,0.0,0.0
2546,LDHA,0.0,0.0,0.0,0.0,0.0
2547,HMOX1,0.0,0.0,0.0,0.0,0.0
2548,HMOX2,0.0,0.0,0.0,0.0,0.0
2549,BARD1,0.0,0.0,0.0,0.0,0.0
2550,DMPK,0.0,0.0,0.0,0.0,0.0
2551,IRF2BP1,0.0,0.0,0.0,0.0,0.0
2552,GP2,0.0,0.0,0.0,0.0
2553,GP6,0.0,0.0,0.0,0.0,0.0
2554,GP5,0.0,0.0,0.0,0.0,0.0
2555,FOSL2,0.0,0.0,0.0,0.0,0.0
2556,FOSL1,0.0,0.0,0.0,0.0,0.0
2557,GP9,0.0,0.0,0.0,0.0,0.0
2558,ADI1,0.0,0.0,0.0,0.0,0.0
2559,TOLLIP,0.0,0.0,0.0,0.0,0.0
2560,SNAI1,0.0,0.0,0.0,0.0,0.0
2561,MMS19,0.0,0.0,0.0,0.0,0.0
2562,GPI,0.0,0.0,0.0,0.0,0.0
2563,GMEB1,0.0,0.0,0.0,0.0,0.0
2564,GMEB2,0.0,0.0,0.0,0.0,0.0
2565,ARPC1B,0.0,0.0,0.010292,0.006175,0.003705
2566,ARPC1A,0.0,0.0,0.0,0.0,0.0
2567,GPT,0.0,0.0,0.0,0.0,0.0
2568,KRI1,0.0,0.0,0.0,0.0,0.0
2569,TAF7L,0.0,0.0,0.0,0.0,0.0
2570,TIMP2,0.0,0.0,0.0,0.0,0.003672
2571,TIMP3,0.0,0.0,0.0,0.0,0.0
2572,TIMP1,0.0,0.0,0.0,0.0,0.0
2573,TEAD1,0.0,0.0,0.0,0.0,0.0
2574,TIMP4,0.0,0.0,0.0,0.0,0.0
2575,TEAD3,0.0,0.0,0.0,0.0,0.0
2576,TEAD4,0.0,0.0,0.0,0.0,0.0
2577,TERF1,0.0,0.0,0.0,0.0,0.0
2578,TERF2,0.0,0.0,0.0,0.0,0.0
2579,NCOR2,0.0,0.0,0.0,0.0,0.0
2580,GCHFR,0.0,0.0,0.0,0.0,0.0
2581,TAF6L,0.0,0.0,0.0,0.0,0.0
2582,NCOR1,0.0,0.0,0.0,0.0,0.0
2583,PLEKHO1,0.0,0.0,0.0,0.0,0.0
2584,MGLL,0.0,0.0,0.0,0.0,0.0
2585,GRN,0.0,0.0,0.0,0.0,0.0
2586,GRP,0.0,0.0,0.0,0.0,0.0
2587,SGMS1,0.0,0.0,0.0,0.0,0.0
2588,NDUFA4L2,0.0,0.0,0.0,0.0,0.0
2589,GPNMB,0.0,0.0,0.0,0.0,0.0
2590,TAF9B,0.0,0.0,0.0,0.0,0.0
2591,LDLR,0.0,0.0,0.0,0.0,0.0
2592,RUNX1T1,0.0,0.0,0.0,0.0,0.0
2593,GSN,0.003,0.0,0.0,0.0,0.0
2594,CSNK1A1,0.0,0.0,0.0,0.0,0.0
2595,MGMT,0.0,0.0,0.0,0.0,0.0
2596,GSS,0.0,0.0,0.0,0.0
2597,GSR,0.0,0.0,0.0,0.0,0.0
2598,NUCB1,0.0,0.0,0.0,0.0,0.0
2599,C10orf88,0.0,0.0,0.0,0.0,0.0
2600,TMEM39B,0.0,0.0,0.0,0.0
2601,KLKB1,0.0,0.0,0.0,0.0,0.0
2602,NUCB2,0.0,0.0,0.0,0.0,0.0
2603,RAB3B,0.0,0.0,0.0,0.0,0.0
2604,TXNL4B,0.0,0.0,0.0,0.0,0.0
2605,RAB3A,0.0,0.0,0.0,0.0,0.0
2606,PLXND1,0.0,0.0,0.0,0.0,0.0
2607,PROS1,0.0,0.0,0.0,0.0,3.6E-4
2608,RAB3D,0.0,0.0,0.0,0.0,0.0
2609,IL5RA,0.0,0.0,0.0,0.0,0.0
2610,AUP1,0.0,0.0,0.0,0.0,0.0
2611,RPL10A,0.0,0.0,0.0,0.0
2612,CDC14A,0.0,0.0,0.0,0.0,0.0
2613,SLC8A1,0.0,0.0,0.0,0.0,0.0
2614,CDC14B,0.0,0.0,0.0,0.0,0.0
2615,SLC8A2,0.0,0.0,0.0,0.0,0.0
2616,IGHG1,0.0,0.0,0.0,0.0,0.0
2617,SALL1,0.0,0.0,0.0,0.0,0.0
2618,SALL2,0.0,0.0,0.0,0.0,0.0
2619,PLXNC1,0.0,0.0,0.0,0.0
2620,TXNL4A,0.0,0.0,0.0,0.0,0.0
2621,SLC39A2,0.0,0.0,0.0,0.0,0.0
2622,SLC39A1,0.0,0.0,0.0,0.0,0.0
2623,TLE4,0.0,0.0,0.0,0.0,0.0
2624,RAB2A,0.0,0.0,0.0,0.0,0.0
2625,TLE3,0.0,0.0,0.0,0.0,0.0
2626,CSNK1G3,0.0,0.0,0.0,0.0
2627,SUPT16H,0.0,0.0,0.0,0.0,0.0
2628,TLE2,0.0,0.0,0.0,0.0,0.0
2629,TLE1,0.0,0.0,0.0,0.0,0.0
2630,CEP135,0.0,0.001193,7.95E-4,4.77E-4,2.86E-4
2631,VRK1,0.0,0.0,0.0,0.0,0.0
2632,VRK2,0.0,0.0,0.0,0.0,0.0
2633,ILF2,0.0,0.0,0.0,0.0,0.0
2634,HIC1,0.0,0.0,0.0,0.0,0.0
2635,RAB32,0.0,0.0,0.0,0.0,0.0
2636,HIC2,0.0,0.0,0.0,0.0,0.0
2637,RAB30,0.0,0.0,0.0,0.0,0.0
2638,ILF3,0.0,0.001228,8.19E-4,4.91E-4,2.95E-4
2639,RAB31,0.0,0.0,0.0,0.0,0.0
